flight_id,airline,source,destination,departure_time,arrival_time,duration_minutes,is_overnight,duration_anomaly,duration_corrected,departure_date,departure_hour,route
SJ020,SPICEJET,BLR,BOM,2026-04-19 22:18:41.701,2026-04-20 02:27:41.701,249.0,True,False,False,2026-04-19,22,BLR → BOM
SJ021,SPICEJET,HYD,BLR,2026-04-19 05:48:41.701,2026-04-19 09:46:41.701,238.0,False,False,False,2026-04-19,5,HYD → BLR
SJ022,SPICEJET,DEL,BLR,2026-04-20 07:56:41.701,2026-04-20 11:07:41.701,191.0,False,False,False,2026-04-20,7,DEL → BLR
SJ023,SPICEJET,HYD,MAA,2026-04-20 17:27:41.701,2026-04-20 19:09:41.701,102.0,False,False,False,2026-04-20,17,HYD → MAA
SJ024,SPICEJET,DEL,MAA,2026-04-18 16:29:41.701,2026-04-18 20:21:41.701,232.0,False,False,False,2026-04-18,16,DEL → MAA
SJ025,SPICEJET,BOM,CCU,2026-04-20 12:02:41.701,2026-04-20 15:29:41.701,207.0,False,False,False,2026-04-20,12,BOM → CCU
SJ026,SPICEJET,CCU,MAA,2026-04-19 05:22:41.701,2026-04-19 09:40:41.701,258.0,False,False,False,2026-04-19,5,CCU → MAA
SJ027,UNKNOWN,BOM,MAA,2026-04-19 12:50:41.701,2026-04-19 17:13:41.701,263.0,False,False,False,2026-04-19,12,BOM → MAA
SJ028,SPICEJET,CCU,BOM,2026-04-19 15:04:41.701,2026-04-19 19:32:41.701,268.0,False,False,False,2026-04-19,15,CCU → BOM
SJ029,UNKNOWN,HYD,DEL,2026-04-19 22:55:41.701,2026-04-20 00:22:41.701,87.0,True,False,False,2026-04-19,22,HYD → DEL
SJ030,SPICEJET,DEL,HYD,2026-04-20 02:36:41.701,2026-04-20 03:19:41.701,43.0,False,False,False,2026-04-20,2,DEL → HYD
SJ031,SPICEJET,DEL,BOM,2026-04-17 21:20:41.701,2026-04-17 22:29:41.701,69.0,False,False,False,2026-04-17,21,DEL → BOM
SJ032,SPICEJET,MAA,BOM,2026-04-19 02:11:41.701,2026-04-19 04:33:41.701,142.0,False,False,False,2026-04-19,2,MAA → BOM
SJ033,SPICEJET,HYD,DEL,2026-04-17 17:26:41.701,2026-04-17 18:51:41.701,85.0,False,False,False,2026-04-17,17,HYD → DEL
SJ034,SPICEJET,MAA,BOM,2026-04-20 15:20:41.701,2026-04-20 20:11:41.701,291.0,False,False,False,2026-04-20,15,MAA → BOM
SJ035,SPICEJET,CCU,DEL,2026-04-17 20:15:41.701,2026-04-17 21:15:42.000,60.004983333333335,False,False,False,2026-04-17,20,CCU → DEL
SJ036,SPICEJET,DEL,HYD,2026-04-19 20:24:41.701,2026-04-19 23:54:41.701,210.0,False,False,False,2026-04-19,20,DEL → HYD
SJ037,SPICEJET,BLR,BOM,2026-04-17 19:14:41.701,2026-04-17 22:31:41.701,197.0,False,False,False,2026-04-17,19,BLR → BOM
SJ038,SPICEJET,BLR,DEL,2026-04-19 14:57:41.701,2026-04-19 17:46:41.701,169.0,False,False,False,2026-04-19,14,BLR → DEL
SJ039,SPICEJET,MAA,BOM,2026-04-19 08:41:41.701,2026-04-19 12:08:41.701,207.0,False,False,False,2026-04-19,8,MAA → BOM
SJ040,SPICEJET,BOM,CCU,2026-04-19 13:12:41.701,2026-04-19 16:44:41.701,212.0,False,False,False,2026-04-19,13,BOM → CCU
SJ041,SPICEJET,CCU,HYD,2026-04-17 18:24:41.701,2026-04-17 22:59:41.701,275.0,False,False,False,2026-04-17,18,CCU → HYD
SJ042,SPICEJET,HYD,CCU,2026-04-18 22:38:41.701,2026-04-19 02:20:41.701,222.0,True,False,False,2026-04-18,22,HYD → CCU
SJ043,UNKNOWN,MAA,DEL,2026-04-20 18:59:41.701,2026-04-20 21:08:41.701,129.0,False,False,False,2026-04-20,18,MAA → DEL
SJ044,SPICEJET,DEL,CCU,2026-04-20 15:06:41.701,2026-04-20 17:43:41.701,157.0,False,False,False,2026-04-20,15,DEL → CCU
SJ045,SPICEJET,DEL,MAA,2026-04-19 04:16:41.701,2026-04-19 09:03:41.701,287.0,False,False,False,2026-04-19,4,DEL → MAA
SJ046,SPICEJET,BOM,MAA,2026-04-18 22:01:41.701,2026-04-19 01:25:41.701,204.0,True,False,False,2026-04-18,22,BOM → MAA
SJ047,SPICEJET,HYD,BOM,2026-04-20 20:44:41.701,2026-04-20 21:21:41.701,37.0,False,False,False,2026-04-20,20,HYD → BOM
SJ048,SPICEJET,MAA,BLR,2026-04-19 22:43:41.701,2026-04-20 00:19:41.701,96.0,True,False,False,2026-04-19,22,MAA → BLR
SJ049,SPICEJET,CCU,DEL,2026-04-20 20:26:41.701,2026-04-21 00:26:41.701,240.0,True,False,False,2026-04-20,20,CCU → DEL
SJ050,SPICEJET,HYD,CCU,2026-04-19 11:24:41.701,2026-04-19 12:03:41.701,39.0,False,False,False,2026-04-19,11,HYD → CCU
SJ051,SPICEJET,BOM,BLR,2026-04-19 08:40:41.701,2026-04-19 12:18:41.701,218.0,False,False,False,2026-04-19,8,BOM → BLR
SJ052,SPICEJET,MAA,BLR,2026-04-20 08:20:41.701,2026-04-20 09:57:41.701,97.0,False,False,False,2026-04-20,8,MAA → BLR
SJ053,SPICEJET,CCU,DEL,2026-04-19 05:00:41.701,2026-04-19 06:38:41.701,98.0,False,False,False,2026-04-19,5,CCU → DEL
SJ054,SPICEJET,MAA,BLR,2026-04-18 18:13:41.701,2026-04-18 22:46:41.701,273.0,False,False,False,2026-04-18,18,MAA → BLR
SJ055,SPICEJET,HYD,MAA,2026-04-17 14:17:41.701,2026-04-17 17:56:41.701,219.0,False,False,False,2026-04-17,14,HYD → MAA
SJ056,SPICEJET,HYD,DEL,2026-04-18 06:11:41.701,2026-04-18 07:10:41.701,59.0,False,False,False,2026-04-18,6,HYD → DEL
SJ057,SPICEJET,BOM,CCU,2026-04-20 02:17:41.701,2026-04-20 05:29:41.701,192.0,False,False,False,2026-04-20,2,BOM → CCU
SJ058,SPICEJET,DEL,HYD,2026-04-18 08:58:41.701,2026-04-18 13:14:41.701,256.0,False,False,False,2026-04-18,8,DEL → HYD
SJ059,SPICEJET,CCU,DEL,2026-04-18 02:50:41.701,2026-04-18 04:06:41.701,76.0,False,False,False,2026-04-18,2,CCU → DEL
SJ060,SPICEJET,HYD,CCU,2026-04-18 08:51:41.701,2026-04-18 13:46:41.701,295.0,False,False,False,2026-04-18,8,HYD → CCU
SJ061,SPICEJET,MAA,BLR,2026-04-20 06:38:41.701,2026-04-20 09:35:41.701,177.0,False,False,False,2026-04-20,6,MAA → BLR
SJ062,SPICEJET,BLR,HYD,2026-04-19 13:37:41.701,2026-04-19 17:06:41.701,209.0,False,False,False,2026-04-19,13,BLR → HYD
SJ063,SPICEJET,MAA,BOM,2026-04-19 13:38:41.701,2026-04-19 15:23:41.701,105.0,False,False,False,2026-04-19,13,MAA → BOM
SJ064,SPICEJET,CCU,DEL,2026-04-19 06:29:41.701,2026-04-19 08:43:41.701,134.0,False,False,False,2026-04-19,6,CCU → DEL
SJ065,SPICEJET,MAA,BLR,2026-04-18 04:10:41.701,2026-04-18 06:54:41.701,164.0,False,False,False,2026-04-18,4,MAA → BLR
SJ066,SPICEJET,HYD,CCU,2026-04-18 17:47:41.701,2026-04-18 19:03:41.701,76.0,False,False,False,2026-04-18,17,HYD → CCU
SJ067,SPICEJET,MAA,BLR,2026-04-19 07:17:41.701,2026-04-19 08:16:41.701,59.0,False,False,False,2026-04-19,7,MAA → BLR
SJ068,SPICEJET,BLR,BOM,2026-04-20 16:44:41.701,2026-04-20 18:48:41.701,124.0,False,False,False,2026-04-20,16,BLR → BOM
SJ069,SPICEJET,HYD,BLR,2026-04-17 12:53:41.701,2026-04-17 14:17:41.701,84.0,False,False,False,2026-04-17,12,HYD → BLR
SJ070,SPICEJET,MAA,CCU,2026-04-19 18:55:41.701,2026-04-19 20:48:41.701,113.0,False,False,False,2026-04-19,18,MAA → CCU
SJ071,SPICEJET,CCU,MAA,2026-04-18 17:43:41.701,2026-04-18 19:32:41.701,109.0,False,False,False,2026-04-18,17,CCU → MAA
SJ072,SPICEJET,DEL,HYD,2026-04-19 01:18:41.701,2026-04-19 04:08:41.701,170.0,False,False,False,2026-04-19,1,DEL → HYD
SJ073,SPICEJET,CCU,BLR,2026-04-19 09:26:41.701,2026-04-19 11:14:41.701,108.0,False,False,False,2026-04-19,9,CCU → BLR
SJ074,SPICEJET,DEL,CCU,2026-04-20 11:21:41.701,2026-04-20 12:02:41.701,41.0,False,False,False,2026-04-20,11,DEL → CCU
SJ075,SPICEJET,MAA,BLR,2026-04-20 09:26:41.701,2026-04-20 11:03:41.701,97.0,False,False,False,2026-04-20,9,MAA → BLR
SJ076,SPICEJET,DEL,MAA,2026-04-19 23:01:41.701,2026-04-20 02:02:41.701,181.0,True,False,False,2026-04-19,23,DEL → MAA
SJ077,SPICEJET,BLR,MAA,2026-04-17 17:32:41.701,2026-04-17 19:40:41.701,128.0,False,False,False,2026-04-17,17,BLR → MAA
SJ078,SPICEJET,DEL,HYD,2026-04-20 09:41:41.701,2026-04-20 12:49:41.701,188.0,False,False,False,2026-04-20,9,DEL → HYD
SJ079,SPICEJET,HYD,DEL,2026-04-19 01:58:41.702,2026-04-19 05:02:41.702,184.0,False,False,False,2026-04-19,1,HYD → DEL
SJ080,SPICEJET,CCU,MAA,2026-04-17 16:04:41.702,2026-04-17 17:59:41.702,115.0,False,False,False,2026-04-17,16,CCU → MAA
SJ081,SPICEJET,BOM,BLR,2026-04-20 17:04:41.702,2026-04-20 18:53:41.702,109.0,False,False,False,2026-04-20,17,BOM → BLR
SJ082,SPICEJET,BOM,DEL,2026-04-19 01:54:41.702,2026-04-19 02:33:41.702,39.0,False,False,False,2026-04-19,1,BOM → DEL
SJ083,SPICEJET,MAA,BLR,2026-04-20 05:13:41.702,2026-04-20 08:17:41.702,184.0,False,False,False,2026-04-20,5,MAA → BLR
SJ084,SPICEJET,HYD,MAA,2026-04-19 18:31:41.702,2026-04-19 19:30:41.702,59.0,False,False,False,2026-04-19,18,HYD → MAA
SJ085,SPICEJET,BLR,MAA,2026-04-20 14:41:41.702,2026-04-20 19:11:41.702,270.0,False,False,False,2026-04-20,14,BLR → MAA
SJ086,SPICEJET,CCU,DEL,2026-04-19 00:32:41.702,2026-04-19 04:17:41.702,225.0,False,False,False,2026-04-19,0,CCU → DEL
SJ087,SPICEJET,BOM,DEL,2026-04-18 14:20:41.702,2026-04-18 19:09:41.702,289.0,False,False,False,2026-04-18,14,BOM → DEL
SJ088,SPICEJET,CCU,MAA,2026-04-20 13:54:41.702,2026-04-20 14:26:41.702,32.0,False,False,False,2026-04-20,13,CCU → MAA
SJ089,SPICEJET,HYD,CCU,2026-04-20 12:42:41.702,2026-04-20 17:15:41.702,273.0,False,False,False,2026-04-20,12,HYD → CCU
SJ090,SPICEJET,HYD,MAA,2026-04-18 10:24:41.702,2026-04-18 13:11:41.702,167.0,False,False,False,2026-04-18,10,HYD → MAA
SJ091,SPICEJET,BLR,CCU,2026-04-18 23:10:41.702,2026-04-19 00:47:41.702,97.0,True,False,False,2026-04-18,23,BLR → CCU
SJ092,SPICEJET,BLR,MAA,2026-04-17 13:19:41.702,2026-04-17 17:56:41.702,277.0,False,False,False,2026-04-17,13,BLR → MAA
SJ093,SPICEJET,BLR,BOM,2026-04-20 21:55:41.702,2026-04-20 23:01:41.702,66.0,False,False,False,2026-04-20,21,BLR → BOM
SJ094,SPICEJET,MAA,HYD,2026-04-18 03:23:41.702,2026-04-18 08:07:41.702,284.0,False,False,False,2026-04-18,3,MAA → HYD
SJ095,SPICEJET,DEL,MAA,2026-04-17 20:09:41.702,2026-04-17 23:13:41.702,184.0,False,False,False,2026-04-17,20,DEL → MAA
SJ096,UNKNOWN,DEL,HYD,2026-04-18 10:29:41.702,2026-04-18 13:45:41.702,196.0,False,False,False,2026-04-18,10,DEL → HYD
SJ097,SPICEJET,BOM,CCU,2026-04-20 02:37:41.702,2026-04-20 05:27:41.702,170.0,False,False,False,2026-04-20,2,BOM → CCU
SJ098,SPICEJET,HYD,MAA,2026-04-20 03:02:41.702,2026-04-20 03:37:41.702,35.0,False,False,False,2026-04-20,3,HYD → MAA
SJ099,SPICEJET,MAA,BLR,2026-04-19 22:14:41.702,2026-04-20 00:34:41.702,140.0,True,False,False,2026-04-19,22,MAA → BLR
SJ100,SPICEJET,MAA,BLR,2026-04-18 03:28:41.702,2026-04-18 06:50:41.702,202.0,False,False,False,2026-04-18,3,MAA → BLR
SJ101,SPICEJET,CCU,DEL,2026-04-18 05:17:41.702,2026-04-18 06:57:41.702,100.0,False,False,False,2026-04-18,5,CCU → DEL
SJ102,SPICEJET,MAA,CCU,2026-04-18 17:26:41.702,2026-04-18 18:58:41.702,92.0,False,False,False,2026-04-18,17,MAA → CCU
SJ103,SPICEJET,MAA,BLR,2026-04-19 05:16:41.702,2026-04-19 08:56:41.702,220.0,False,False,False,2026-04-19,5,MAA → BLR
SJ104,SPICEJET,HYD,DEL,2026-04-18 10:00:41.702,2026-04-18 11:00:42.000,60.00496666666666,False,False,False,2026-04-18,10,HYD → DEL
SJ105,SPICEJET,BOM,HYD,2026-04-18 19:22:41.702,2026-04-18 22:48:41.702,206.0,False,False,False,2026-04-18,19,BOM → HYD
SJ106,SPICEJET,CCU,DEL,2026-04-19 07:16:41.702,2026-04-19 09:40:41.702,144.0,False,False,False,2026-04-19,7,CCU → DEL
SJ107,SPICEJET,BOM,MAA,2026-04-19 14:10:41.702,2026-04-19 18:38:41.702,268.0,False,False,False,2026-04-19,14,BOM → MAA
SJ108,SPICEJET,BLR,HYD,2026-04-20 00:40:41.702,2026-04-20 03:16:41.702,156.0,False,False,False,2026-04-20,0,BLR → HYD
SJ109,SPICEJET,BOM,DEL,2026-04-19 17:24:41.702,2026-04-19 20:28:41.702,184.0,False,False,False,2026-04-19,17,BOM → DEL
SJ110,SPICEJET,CCU,DEL,2026-04-19 01:47:41.702,2026-04-19 02:20:41.702,33.0,False,False,False,2026-04-19,1,CCU → DEL
SJ111,SPICEJET,DEL,MAA,2026-04-18 11:47:41.702,2026-04-18 12:59:41.702,72.0,False,False,False,2026-04-18,11,DEL → MAA
SJ112,SPICEJET,HYD,DEL,2026-04-20 22:20:41.702,2026-04-21 00:40:41.702,140.0,True,False,False,2026-04-20,22,HYD → DEL
SJ113,SPICEJET,BLR,BOM,2026-04-18 08:10:41.702,2026-04-18 10:10:42.000,120.00496666666666,False,False,False,2026-04-18,8,BLR → BOM
SJ114,SPICEJET,HYD,DEL,2026-04-19 22:42:41.702,2026-04-20 02:02:41.702,200.0,True,False,False,2026-04-19,22,HYD → DEL
SJ115,SPICEJET,BOM,HYD,2026-04-17 21:05:41.702,2026-04-17 23:10:41.702,125.0,False,False,False,2026-04-17,21,BOM → HYD
SJ116,SPICEJET,HYD,CCU,2026-04-20 17:33:41.702,2026-04-20 19:02:41.702,89.0,False,False,False,2026-04-20,17,HYD → CCU
SJ117,SPICEJET,MAA,BLR,2026-04-20 13:10:41.702,2026-04-20 17:06:41.702,236.0,False,False,False,2026-04-20,13,MAA → BLR
SJ118,SPICEJET,DEL,BOM,2026-04-19 01:08:41.702,2026-04-19 02:33:41.702,85.0,False,False,False,2026-04-19,1,DEL → BOM
SJ119,SPICEJET,BOM,CCU,2026-04-19 08:53:41.702,2026-04-19 11:29:41.702,156.0,False,False,False,2026-04-19,8,BOM → CCU
SJ120,SPICEJET,MAA,BLR,2026-04-17 21:19:41.702,2026-04-18 00:56:41.702,217.0,True,False,False,2026-04-17,21,MAA → BLR
SJ121,SPICEJET,CCU,DEL,2026-04-19 05:32:41.702,2026-04-19 06:47:41.702,75.0,False,False,False,2026-04-19,5,CCU → DEL
SJ122,SPICEJET,CCU,BOM,2026-04-19 05:22:41.702,2026-04-19 10:09:41.702,287.0,False,False,False,2026-04-19,5,CCU → BOM
SJ123,SPICEJET,BOM,CCU,2026-04-18 03:57:41.702,2026-04-18 05:25:41.702,88.0,False,False,False,2026-04-18,3,BOM → CCU
SJ124,SPICEJET,HYD,DEL,2026-04-17 21:05:41.702,2026-04-18 01:12:41.702,247.0,True,False,False,2026-04-17,21,HYD → DEL
SJ125,SPICEJET,DEL,BLR,2026-04-18 14:21:41.702,2026-04-18 16:55:41.702,154.0,False,False,False,2026-04-18,14,DEL → BLR
SJ126,SPICEJET,DEL,BLR,2026-04-18 13:47:41.702,2026-04-18 16:31:41.702,164.0,False,False,False,2026-04-18,13,DEL → BLR
SJ127,SPICEJET,BOM,DEL,2026-04-20 01:21:41.702,2026-04-20 03:58:41.702,157.0,False,False,False,2026-04-20,1,BOM → DEL
SJ128,SPICEJET,CCU,BLR,2026-04-18 07:39:41.702,2026-04-18 10:42:41.702,183.0,False,False,False,2026-04-18,7,CCU → BLR
SJ129,SPICEJET,CCU,BOM,2026-04-18 01:48:41.702,2026-04-18 05:48:41.702,240.0,False,False,False,2026-04-18,1,CCU → BOM
SJ130,SPICEJET,BOM,DEL,2026-04-19 16:53:41.702,2026-04-19 20:53:41.702,240.0,False,False,False,2026-04-19,16,BOM → DEL
SJ131,SPICEJET,MAA,HYD,2026-04-19 15:00:41.702,2026-04-19 16:07:41.702,67.0,False,False,False,2026-04-19,15,MAA → HYD
SJ132,SPICEJET,MAA,DEL,2026-04-18 14:44:41.702,2026-04-18 15:36:41.702,52.0,False,False,False,2026-04-18,14,MAA → DEL
SJ133,SPICEJET,BOM,CCU,2026-04-18 18:50:41.702,2026-04-18 21:29:41.702,159.0,False,False,False,2026-04-18,18,BOM → CCU
SJ134,SPICEJET,BOM,CCU,2026-04-19 19:58:41.702,2026-04-20 00:15:41.702,257.0,True,False,False,2026-04-19,19,BOM → CCU
SJ135,SPICEJET,MAA,CCU,2026-04-18 16:03:41.702,2026-04-18 19:48:41.702,225.0,False,False,False,2026-04-18,16,MAA → CCU
SJ136,SPICEJET,HYD,BLR,2026-04-19 05:45:41.702,2026-04-19 08:04:41.702,139.0,False,False,False,2026-04-19,5,HYD → BLR
SJ137,SPICEJET,CCU,DEL,2026-04-18 06:08:41.702,2026-04-18 10:14:41.702,246.0,False,False,False,2026-04-18,6,CCU → DEL
SJ138,SPICEJET,BLR,BOM,2026-04-20 05:55:41.702,2026-04-20 06:43:41.702,48.0,False,False,False,2026-04-20,5,BLR → BOM
SJ139,SPICEJET,DEL,BLR,2026-04-19 02:20:41.702,2026-04-19 06:02:41.702,222.0,False,False,False,2026-04-19,2,DEL → BLR
SJ140,UNKNOWN,HYD,DEL,2026-04-18 10:42:41.702,2026-04-18 14:30:41.702,228.0,False,False,False,2026-04-18,10,HYD → DEL
SJ141,SPICEJET,CCU,DEL,2026-04-20 10:00:41.702,2026-04-20 13:37:41.702,217.0,False,False,False,2026-04-20,10,CCU → DEL
SJ142,SPICEJET,CCU,BOM,2026-04-20 15:14:41.702,2026-04-20 16:56:41.702,102.0,False,False,False,2026-04-20,15,CCU → BOM
SJ143,SPICEJET,DEL,BOM,2026-04-19 02:55:41.702,2026-04-19 03:52:41.702,57.0,False,False,False,2026-04-19,2,DEL → BOM
SJ144,SPICEJET,BLR,BOM,2026-04-18 15:35:41.702,2026-04-18 19:12:41.702,217.0,False,False,False,2026-04-18,15,BLR → BOM
SJ145,SPICEJET,BLR,HYD,2026-04-17 17:41:41.702,2026-04-17 20:38:41.702,177.0,False,False,False,2026-04-17,17,BLR → HYD
SJ146,SPICEJET,HYD,BLR,2026-04-19 22:37:41.702,2026-04-20 00:33:41.702,116.0,True,False,False,2026-04-19,22,HYD → BLR
SJ147,SPICEJET,BLR,CCU,2026-04-19 04:30:41.702,2026-04-19 08:52:41.702,262.0,False,False,False,2026-04-19,4,BLR → CCU
SJ148,SPICEJET,DEL,BLR,2026-04-19 09:51:41.702,2026-04-19 13:41:41.702,230.0,False,False,False,2026-04-19,9,DEL → BLR
SJ149,SPICEJET,HYD,MAA,2026-04-20 21:20:41.702,2026-04-20 23:20:42.000,120.00496666666666,False,False,False,2026-04-20,21,HYD → MAA
SJ150,SPICEJET,BOM,HYD,2026-04-20 15:33:41.702,2026-04-20 19:03:41.702,210.0,False,False,False,2026-04-20,15,BOM → HYD
SJ151,SPICEJET,BOM,CCU,2026-04-18 17:44:41.702,2026-04-18 19:16:41.702,92.0,False,False,False,2026-04-18,17,BOM → CCU
SJ152,SPICEJET,BOM,DEL,2026-04-18 12:09:41.702,2026-04-18 13:50:41.702,101.0,False,False,False,2026-04-18,12,BOM → DEL
SJ153,SPICEJET,DEL,CCU,2026-04-20 20:37:41.702,2026-04-20 22:00:41.702,83.0,False,False,False,2026-04-20,20,DEL → CCU
SJ154,SPICEJET,BLR,HYD,2026-04-20 14:47:41.702,2026-04-20 16:26:41.702,99.0,False,False,False,2026-04-20,14,BLR → HYD
SJ155,SPICEJET,DEL,CCU,2026-04-20 00:38:41.702,2026-04-20 05:38:41.702,300.0,False,False,False,2026-04-20,0,DEL → CCU
SJ156,SPICEJET,BOM,DEL,2026-04-18 06:59:41.703,2026-04-18 07:34:41.703,35.0,False,False,False,2026-04-18,6,BOM → DEL
SJ157,SPICEJET,DEL,HYD,2026-04-17 22:11:41.703,2026-04-18 01:05:41.703,174.0,True,False,False,2026-04-17,22,DEL → HYD
SJ158,SPICEJET,DEL,HYD,2026-04-20 23:05:41.703,2026-04-21 01:24:41.703,139.0,True,False,False,2026-04-20,23,DEL → HYD
SJ159,SPICEJET,CCU,DEL,2026-04-18 12:22:41.703,2026-04-18 14:05:41.703,103.0,False,False,False,2026-04-18,12,CCU → DEL
SJ160,SPICEJET,MAA,BLR,2026-04-20 19:45:41.703,2026-04-20 20:30:41.703,45.0,False,False,False,2026-04-20,19,MAA → BLR
SJ161,SPICEJET,MAA,BLR,2026-04-19 16:22:41.703,2026-04-19 17:04:41.703,42.0,False,False,False,2026-04-19,16,MAA → BLR
SJ162,SPICEJET,DEL,HYD,2026-04-19 20:11:41.703,2026-04-19 22:30:41.703,139.0,False,False,False,2026-04-19,20,DEL → HYD
SJ163,SPICEJET,DEL,HYD,2026-04-19 18:32:41.703,2026-04-19 23:08:41.703,276.0,False,False,False,2026-04-19,18,DEL → HYD
SJ164,SPICEJET,CCU,MAA,2026-04-18 13:14:41.703,2026-04-18 15:14:42.000,120.00495,False,False,False,2026-04-18,13,CCU → MAA
SJ165,SPICEJET,CCU,BOM,2026-04-18 20:08:41.703,2026-04-18 23:18:41.703,190.0,False,False,False,2026-04-18,20,CCU → BOM
SJ166,SPICEJET,CCU,HYD,2026-04-19 12:51:41.703,2026-04-19 16:18:41.703,207.0,False,False,False,2026-04-19,12,CCU → HYD
SJ167,SPICEJET,MAA,CCU,2026-04-20 13:18:41.703,2026-04-20 14:12:41.703,54.0,False,False,False,2026-04-20,13,MAA → CCU
SJ168,SPICEJET,CCU,BOM,2026-04-19 08:17:41.703,2026-04-19 12:29:41.703,252.0,False,False,False,2026-04-19,8,CCU → BOM
SJ169,SPICEJET,BOM,MAA,2026-04-20 03:10:41.703,2026-04-20 07:56:41.703,286.0,False,False,False,2026-04-20,3,BOM → MAA
SJ170,SPICEJET,BLR,BOM,2026-04-19 10:11:41.703,2026-04-19 11:56:41.703,105.0,False,False,False,2026-04-19,10,BLR → BOM
SJ171,SPICEJET,DEL,HYD,2026-04-18 20:52:41.703,2026-04-18 23:52:41.703,180.0,False,False,False,2026-04-18,20,DEL → HYD
SJ172,SPICEJET,CCU,DEL,2026-04-20 21:58:41.703,2026-04-21 01:14:41.703,196.0,True,False,False,2026-04-20,21,CCU → DEL
SJ173,SPICEJET,CCU,HYD,2026-04-19 14:27:41.703,2026-04-19 16:09:41.703,102.0,False,False,False,2026-04-19,14,CCU → HYD
SJ174,SPICEJET,CCU,DEL,2026-04-19 04:09:41.703,2026-04-19 05:04:41.703,55.0,False,False,False,2026-04-19,4,CCU → DEL
SJ175,SPICEJET,MAA,BLR,2026-04-19 12:46:41.703,2026-04-19 16:50:41.703,244.0,False,False,False,2026-04-19,12,MAA → BLR
SJ176,SPICEJET,DEL,BOM,2026-04-18 04:15:41.703,2026-04-18 06:17:41.703,122.0,False,False,False,2026-04-18,4,DEL → BOM
SJ177,SPICEJET,BOM,CCU,2026-04-17 13:04:41.703,2026-04-17 17:37:41.703,273.0,False,False,False,2026-04-17,13,BOM → CCU
SJ178,SPICEJET,BOM,HYD,2026-04-19 09:58:41.703,2026-04-19 12:27:41.703,149.0,False,False,False,2026-04-19,9,BOM → HYD
SJ179,SPICEJET,DEL,HYD,2026-04-20 20:09:41.703,2026-04-20 23:39:41.703,210.0,False,False,False,2026-04-20,20,DEL → HYD
SJ180,SPICEJET,HYD,CCU,2026-04-17 17:12:41.703,2026-04-17 22:00:41.703,288.0,False,False,False,2026-04-17,17,HYD → CCU
SJ181,SPICEJET,BOM,BLR,2026-04-19 00:20:41.703,2026-04-19 01:49:41.703,89.0,False,False,False,2026-04-19,0,BOM → BLR
SJ182,SPICEJET,CCU,BOM,2026-04-19 16:48:41.703,2026-04-19 17:36:41.703,48.0,False,False,False,2026-04-19,16,CCU → BOM
SJ183,SPICEJET,CCU,DEL,2026-04-18 17:44:41.703,2026-04-18 19:40:41.703,116.0,False,False,False,2026-04-18,17,CCU → DEL
SJ184,SPICEJET,CCU,DEL,2026-04-17 16:32:41.703,2026-04-17 21:00:41.703,268.0,False,False,False,2026-04-17,16,CCU → DEL
SJ185,SPICEJET,BOM,CCU,2026-04-20 14:21:41.703,2026-04-20 15:21:41.703,60.0,False,False,False,2026-04-20,14,BOM → CCU
SJ186,SPICEJET,CCU,DEL,2026-04-20 05:11:41.703,2026-04-20 07:22:41.703,131.0,False,False,False,2026-04-20,5,CCU → DEL
SJ187,SPICEJET,MAA,BLR,2026-04-19 14:07:41.703,2026-04-19 17:30:41.703,203.0,False,False,False,2026-04-19,14,MAA → BLR
SJ188,SPICEJET,BLR,BOM,2026-04-18 22:15:41.703,2026-04-18 22:55:41.703,40.0,False,False,False,2026-04-18,22,BLR → BOM
SJ189,SPICEJET,HYD,BLR,2026-04-18 17:05:41.703,2026-04-18 22:01:41.703,296.0,False,False,False,2026-04-18,17,HYD → BLR
SJ190,SPICEJET,BOM,CCU,2026-04-18 04:57:41.703,2026-04-18 09:25:41.703,268.0,False,False,False,2026-04-18,4,BOM → CCU
SJ191,SPICEJET,BLR,BOM,2026-04-20 03:01:41.703,2026-04-20 04:23:41.703,82.0,False,False,False,2026-04-20,3,BLR → BOM
SJ192,SPICEJET,HYD,BOM,2026-04-19 18:45:42.000,2026-04-19 23:45:42.000,300.0,False,False,True,2026-04-19,18,HYD → BOM
SJ193,SPICEJET,CCU,DEL,2026-04-19 09:37:41.703,2026-04-19 12:16:41.703,159.0,False,False,False,2026-04-19,9,CCU → DEL
SJ194,SPICEJET,CCU,DEL,2026-04-19 22:46:41.703,2026-04-20 02:31:41.703,225.0,True,False,False,2026-04-19,22,CCU → DEL
SJ195,SPICEJET,BOM,CCU,2026-04-18 20:41:41.703,2026-04-18 23:54:41.703,193.0,False,False,False,2026-04-18,20,BOM → CCU
SJ196,SPICEJET,DEL,HYD,2026-04-20 14:58:41.703,2026-04-20 17:44:41.703,166.0,False,False,False,2026-04-20,14,DEL → HYD
SJ197,SPICEJET,HYD,BLR,2026-04-17 14:49:41.703,2026-04-17 17:33:41.703,164.0,False,False,False,2026-04-17,14,HYD → BLR
SJ198,SPICEJET,CCU,BOM,2026-04-20 00:47:41.703,2026-04-20 05:28:41.703,281.0,False,False,False,2026-04-20,0,CCU → BOM
SJ199,SPICEJET,HYD,BOM,2026-04-19 11:29:41.703,2026-04-19 13:59:41.703,150.0,False,False,False,2026-04-19,11,HYD → BOM
